PERMNO,date,TICKER,COMNAM,PRIMEXCH,DIVAMT,PRC,VOL,BID,ASK,OPENPRC,NUMTRD,vwretd,ewretd,sprtrn
89393,2015/10/29,NFLX,NETFLIX INC,Q,,105.12000,9841406,105.12000,105.13000,105.00000,57886,-0.002211,-0.005698,-0.000450
89393,2015/10/30,NFLX,NETFLIX INC,Q,,108.38000,15571468,108.38000,108.39000,105.12000,95035,-0.004008,-0.001220,-0.004810
89393,2015/11/02,NFLX,NETFLIX INC,Q,,107.64000,11785108,107.63000,107.65000,109.20000,74497,0.012449,0.015205,0.011874
89393,2015/11/03,NFLX,NETFLIX INC,Q,,109.74000,12485136,109.74000,109.75000,107.36000,76168,0.003105,0.005968,0.002728
89393,2015/11/04,NFLX,NETFLIX INC,Q,,114.05000,17505023,114.05000,114.06000,110.36000,109236,-0.003388,-0.002203,-0.003545
89393,2015/11/05,NFLX,NETFLIX INC,Q,,113.50000,13815139,113.49000,113.50000,113.75000,85494,-0.001398,-0.003211,-0.001132
89393,2015/11/06,NFLX,NETFLIX INC,Q,,114.06000,10936608,114.04000,114.05000,113.39000,68498,-0.000382,0.000609,-0.000348
89393,2015/11/09,NFLX,NETFLIX INC,Q,,109.86000,16154632,109.85000,109.86000,113.36000,94908,-0.009610,-0.009098,-0.009823
89393,2015/11/10,NFLX,NETFLIX INC,Q,,112.70000,11166372,112.70000,112.71000,108.86000,68408,0.001290,-0.002459,0.001511
89393,2015/11/11,NFLX,NETFLIX INC,Q,,112.86000,11039154,112.86000,112.87000,113.08000,66891,-0.004133,-0.006495,-0.003228
89393,2015/11/12,NFLX,NETFLIX INC,Q,,108.92000,17568163,108.90000,108.91000,112.52000,107380,-0.014504,-0.013508,-0.013990
89393,2015/11/13,NFLX,NETFLIX INC,Q,,103.65000,18819418,103.63000,103.66000,108.34000,125687,-0.009775,-0.005605,-0.011207
89393,2015/11/16,NFLX,NETFLIX INC,Q,,111.35000,19866166,111.37000,111.38000,102.97000,126620,0.013742,0.006325,0.014903
89393,2015/11/17,NFLX,NETFLIX INC,Q,,117.10000,33016302,117.11000,117.15000,112.11000,182228,-0.001366,-0.004300,-0.001339
89393,2015/11/18,NFLX,NETFLIX INC,Q,,120.63000,23353565,120.62000,120.63000,117.94000,140048,0.015275,0.009551,0.016162
89393,2015/11/19,NFLX,NETFLIX INC,Q,,120.22000,19253236,120.19000,120.22000,120.25000,111302,-0.000993,-0.000796,-0.001123
89393,2015/11/20,NFLX,NETFLIX INC,Q,,123.84000,17977001,123.85000,123.86000,120.85000,101045,0.003009,0.002456,0.003810
89393,2015/11/23,NFLX,NETFLIX INC,Q,,125.03000,15727584,125.02000,125.04000,124.30000,88313,-0.000675,0.002188,-0.001235
89393,2015/11/24,NFLX,NETFLIX INC,Q,,123.31000,18335255,123.30000,123.33000,123.67000,95604,0.002370,0.005637,0.001222
89393,2015/11/25,NFLX,NETFLIX INC,Q,,124.16000,10980677,124.16000,124.17000,124.23000,60699,0.001164,0.005037,-0.000129
89393,2015/11/27,NFLX,NETFLIX INC,Q,,125.44000,6645484,125.43000,125.50000,123.85000,42103,0.000780,0.002117,0.000594
89393,2015/11/30,NFLX,NETFLIX INC,Q,,123.33000,13894031,123.33000,123.37000,126.03000,79494,-0.003853,-0.000269,-0.004641
89393,2015/12/01,NFLX,NETFLIX INC,Q,,125.37000,12550755,125.36000,125.37000,124.47000,73312,0.009519,0.006209,0.010681
89393,2015/12/02,NFLX,NETFLIX INC,Q,,128.92999,24105712,128.92999,128.98000,125.53000,143955,-0.010721,-0.009451,-0.010996
89393,2015/12/03,NFLX,NETFLIX INC,Q,,126.81000,26647260,126.80000,126.89000,129.62000,150940,-0.014324,-0.010773,-0.014374
89393,2015/12/04,NFLX,NETFLIX INC,Q,,130.92999,20250411,130.89999,130.92999,127.00000,114070,0.016444,0.004060,0.020526
89393,2015/12/07,NFLX,NETFLIX INC,Q,,125.36000,23359339,125.34000,125.36000,131.19000,143505,-0.009785,-0.016412,-0.006990
89393,2015/12/08,NFLX,NETFLIX INC,Q,,126.98000,18591147,126.97000,126.99000,121.51000,104931,-0.006108,-0.004612,-0.006490
89393,2015/12/09,NFLX,NETFLIX INC,Q,,124.20000,17788797,124.19000,124.23000,127.70000,101376,-0.006595,-0.004325,-0.007739
89393,2015/12/10,NFLX,NETFLIX INC,Q,,122.91000,13474119,122.90000,122.91000,124.50000,75441,0.002048,0.002264,0.002251
89393,2015/12/11,NFLX,NETFLIX INC,Q,,118.91000,16105328,118.90000,118.91000,121.45000,104038,-0.019831,-0.019476,-0.019423
89393,2015/12/14,NFLX,NETFLIX INC,Q,,120.67000,18735608,120.66000,120.69000,119.77000,111765,0.001591,-0.009600,0.004756
89393,2015/12/15,NFLX,NETFLIX INC,Q,,118.60000,11762279,118.60000,118.63000,121.93000,75434,0.011302,0.010138,0.010619
89393,2015/12/16,NFLX,NETFLIX INC,Q,,122.64000,13181982,122.64000,122.66000,119.80000,84191,0.014892,0.013379,0.014515
89393,2015/12/17,NFLX,NETFLIX INC,Q,,122.51000,17284872,122.50000,122.52000,123.97000,99159,-0.014600,-0.008157,-0.015041
89393,2015/12/18,NFLX,NETFLIX INC,Q,,118.02000,17948060,118.00000,118.02000,120.85000,99578,-0.015053,-0.005035,-0.017797
89393,2015/12/21,NFLX,NETFLIX INC,Q,,116.63000,11669993,116.63000,116.65000,119.51000,71832,0.007144,0.004596,0.007778
89393,2015/12/22,NFLX,NETFLIX INC,Q,,116.24000,9689044,116.23000,116.24000,117.30000,59108,0.008829,0.007973,0.008817
89393,2015/12/23,NFLX,NETFLIX INC,Q,,118.16000,9324333,118.16000,118.18000,116.91000,51515,0.013673,0.016405,0.012418
89393,2015/12/24,NFLX,NETFLIX INC,Q,,117.33000,3541407,117.31000,117.34000,118.22000,23284,-0.000829,0.001733,-0.001599
89393,2015/12/28,NFLX,NETFLIX INC,Q,,117.11000,8424276,117.10000,117.11000,117.26000,51646,-0.003324,-0.007470,-0.002179
89393,2015/12/29,NFLX,NETFLIX INC,Q,,119.12000,8159211,119.09000,119.12000,118.19000,52316,0.010009,0.006100,0.010630
89393,2015/12/30,NFLX,NETFLIX INC,Q,,116.71000,8149698,116.71000,116.73000,118.95000,54159,-0.007368,-0.006733,-0.007217
89393,2015/12/31,NFLX,NETFLIX INC,Q,,114.38000,9273008,114.38000,114.39000,116.21000,60764,-0.008193,-0.002012,-0.009412
89393,2016/01/04,NFLX,NETFLIX INC,Q,,109.96000,20794848,109.95000,109.97000,109.00000,148055,-0.014887,-0.012341,-0.015304
89393,2016/01/05,NFLX,NETFLIX INC,Q,,107.66000,17664562,107.65000,107.66000,110.45000,113680,0.001397,0.000352,0.002012
89393,2016/01/06,NFLX,NETFLIX INC,Q,,117.68000,33046656,117.70000,117.72000,105.29000,201825,-0.013805,-0.013465,-0.013115
89393,2016/01/07,NFLX,NETFLIX INC,Q,,114.56000,33636746,114.56000,114.65000,116.36000,208125,-0.023938,-0.024823,-0.023700
89393,2016/01/08,NFLX,NETFLIX INC,Q,,111.39000,18067140,111.38000,111.40000,116.33000,115038,-0.010914,-0.010285,-0.010838
89393,2016/01/11,NFLX,NETFLIX INC,Q,,114.97000,21922390,114.96000,114.97000,112.13000,130228,-0.001718,-0.011470,0.000853
89393,2016/01/12,NFLX,NETFLIX INC,Q,,116.58000,15133522,116.54000,116.58000,116.11000,91649,0.006074,-0.002805,0.007803
89393,2016/01/13,NFLX,NETFLIX INC,Q,,106.56000,24921587,106.56000,106.57000,114.43000,165271,-0.025831,-0.025340,-0.024965
89393,2016/01/14,NFLX,NETFLIX INC,Q,,107.06000,23665284,107.05000,107.06000,105.65000,147070,0.015444,0.011806,0.016696
89393,2016/01/15,NFLX,NETFLIX INC,Q,,104.04000,19794941,104.05000,104.07000,102.43000,131879,-0.021674,-0.021020,-0.021599
89393,2016/01/19,NFLX,NETFLIX INC,Q,,107.89000,35666209,107.80000,107.89000,106.57000,225807,-0.002417,-0.011552,0.000532
89393,2016/01/20,NFLX,NETFLIX INC,Q,,107.74000,53009419,107.73000,107.78000,108.91000,341893,-0.010597,-0.006020,-0.011694
89393,2016/01/21,NFLX,NETFLIX INC,Q,,102.35000,31033611,102.34000,102.35000,108.32000,177703,0.005679,0.009719,0.005195
89393,2016/01/22,NFLX,NETFLIX INC,Q,,100.72000,26821771,100.68000,100.72000,104.72300,166974,0.022474,0.024274,0.020284
89393,2016/01/25,NFLX,NETFLIX INC,Q,,99.12000,20321093,99.10000,99.12000,99.78000,125640,-0.016680,-0.015867,-0.015638
89393,2016/01/26,NFLX,NETFLIX INC,Q,,97.83000,22083897,97.81000,97.83000,99.74000,135093,0.015923,0.016784,0.014144
89393,2016/01/27,NFLX,NETFLIX INC,Q,,91.15000,25556187,91.15000,91.16000,96.61000,162977,-0.010544,-0.007902,-0.010863
89393,2016/01/28,NFLX,NETFLIX INC,Q,,94.41000,24563311,94.39000,94.42000,93.84000,154745,0.005076,0.003101,0.005529
89393,2016/01/29,NFLX,NETFLIX INC,Q,,91.84000,20463995,91.80000,91.82000,92.00000,133926,0.024547,0.022994,0.024760
89393,2016/02/01,NFLX,NETFLIX INC,Q,,94.09000,19684477,94.08000,94.09000,91.79000,125302,-0.000361,-0.001291,-0.000443
89393,2016/02/02,NFLX,NETFLIX INC,Q,,91.49000,21906495,91.48000,91.50000,95.54000,131691,-0.019989,-0.018992,-0.018743
89393,2016/02/03,NFLX,NETFLIX INC,Q,,90.74000,27466034,90.73000,90.74000,92.41000,165593,0.005754,0.005892,0.004992
89393,2016/02/04,NFLX,NETFLIX INC,Q,,89.71000,19108700,89.70000,89.71000,89.50000,121923,0.003648,0.007494,0.001527
